SALESORDERID,CREATEDBY,CREATEDAT,CHANGEDBY,CHANGEDAT,FISCVARIANT,FISCALYEARPERIOD,PARTNERID,SALESORG,LIFECYCLESTATUS,BILLINGSTATUS,DELIVERYSTATUS,SALESORDERITEM,PRODUCTID,NOTEID,ITEMATPSTATUS,OPITEMPOS,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITYUNIT,QUANTITY,DELIVERYDATE
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,40,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,5,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,50,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,2,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,60,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,4,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,70,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,80,EB-1134, ,I,,USD,4560,3990,570,EA,1,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,3,29991212
400000112,4,20170710,4,20170713,K4,2017007,100000017,APJ,X,X,X,100,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,2,29991212
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,10,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,10,20170903
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,20,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,7,20170903
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,30,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,7,20170903
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,40,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,3,20170903
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,50,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,2,20170903
400000113,9,20170712,9,20170715,K4,2017007,100000001,AMER,C,C,C,60,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,5,20170903
400000114,12,20170713,12,20170716,K4,2017007,100000034,AMER,C,C,C,10,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,5,20170902
400000114,12,20170713,12,20170716,K4,2017007,100000034,AMER,C,C,C,20,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,10,20170902
400000114,12,20170713,12,20170716,K4,2017007,100000034,AMER,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,3,20170902
400000115,12,20170715,12,20170717,K4,2017007,100000003,AMER,C,C,C,10,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,10,20170829
400000115,12,20170715,12,20170717,K4,2017007,100000003,AMER,C,C,C,20,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,3,20170829
400000115,12,20170715,12,20170717,K4,2017007,100000003,AMER,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,3,20170829
400000115,12,20170715,12,20170717,K4,2017007,100000003,AMER,C,C,C,40,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,9,20170829
400000116,3,20170716,3,20170717,K4,2017007,100000036,EMEA,C,C,C,10,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,4,20170913
400000116,3,20170716,3,20170717,K4,2017007,100000036,EMEA,C,C,C,20,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,4,20170913
400000117,8,20170719,8,20170722,K4,2017007,100000027,EMEA,C,C,C,10,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,5,20170909
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,10,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,3,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,20,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,4,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,1,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,40,RC-1056, ,I,,USD,2374.05,2077.29375,296.75625,EA,7,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,50,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,8,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,60,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,10,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,70,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,8,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,80,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,3,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,5,20170917
400000118,4,20170721,4,20170724,K4,2017007,100000015,APJ,C,C,C,100,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,3,20170917
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,10,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,2,20170908
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,7,20170908
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,30,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,1,20170908
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,40,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,8,20170908
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,50,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,20170908
400000119,4,20170722,4,20170725,K4,2017007,100000019,APJ,C,C,C,60,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,7,20170908
400000120,4,20170722,4,20170726,K4,2017007,100000016,APJ,C,C,C,10,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,8,20170920
400000120,4,20170722,4,20170726,K4,2017007,100000016,APJ,C,C,C,20,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,1,20170920
400000120,4,20170722,4,20170726,K4,2017007,100000016,APJ,C,C,C,30,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,1,20170920
400000120,4,20170722,4,20170726,K4,2017007,100000016,APJ,C,C,C,40,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,6,20170920
400000120,4,20170722,4,20170726,K4,2017007,100000016,APJ,C,C,C,50,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,5,20170920
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,10,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,2,20170930
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,20,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,1,20170930
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,30,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,4,20170930
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,40,CC-1022, ,I,,USD,1140,997.5,142.5,EA,3,20170930
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,50,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,8,20170930
400000121,5,20170723,5,20170728,K4,2017007,100000021,APJ,C,C,C,60,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,7,20170930
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,10,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,8,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,20,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,1,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,30,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,2,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,40,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,8,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,50,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,1,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,60,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,2,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,70,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,3,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,80,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,7,20170921
400000122,5,20170724,5,20170727,K4,2017007,100000020,APJ,C,C,C,90,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,10,20170921
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,10,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,9,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,20,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,4,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,30,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,1,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,40,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,2,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,50,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,3,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,60,CC-1022, ,I,,USD,1140,997.5,142.5,EA,8,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,70,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,7,20170920
400000123,1,20170724,1,20170725,K4,2017007,100000033,AMER,C,C,C,80,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20170920
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,10,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,6,20170914
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,20,EB-1134, ,I,,USD,4560,3990,570,EA,1,20170914
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,30,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,5,20170914
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,40,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,10,20170914
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,50,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,6,20170914
400000124,3,20170726,3,20170727,K4,2017007,100000008,EMEA,C,C,C,60,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,10,20170914
400000125,6,20170726,6,20170729,K4,2017007,100000028,EMEA,C,C,C,10,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,2,20170927
400000125,6,20170726,6,20170729,K4,2017007,100000028,EMEA,C,C,C,20,CB-1162, ,I,,USD,380,332.5,47.5,EA,7,20170927
400000125,6,20170726,6,20170729,K4,2017007,100000028,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,3,20170927
400000125,6,20170726,6,20170729,K4,2017007,100000028,EMEA,C,C,C,40,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,5,20170927
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,10,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,8,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,20,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,10,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,5,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,40,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,10,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,50,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,8,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,60,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,8,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,70,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,2,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,80,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,9,20171007
400000126,3,20170727,3,20170728,K4,2017007,100000006,EMEA,C,C,C,90,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,7,20171007
400000127,4,20170727,4,20170729,K4,2017007,100000023,APJ,C,C,C,10,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,5,20170906
400000127,4,20170727,4,20170729,K4,2017007,100000023,APJ,C,C,C,20,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,10,20170906
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,10,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,2,20170926
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,20,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,8,20170926
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,30,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,8,20170926
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,40,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,1,20170926
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,50,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,1,20170926
400000128,1,20170727,1,20170728,K4,2017007,100000032,AMER,C,C,C,60,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,3,20170926
400000129,3,20170730,3,20170801,K4,2017007,100000005,EMEA,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,10,20171007
400000129,3,20170730,3,20170801,K4,2017007,100000005,EMEA,C,C,C,20,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,6,20171007
400000129,3,20170730,3,20170801,K4,2017007,100000005,EMEA,C,C,C,30,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,6,20171007
400000129,3,20170730,3,20170801,K4,2017007,100000005,EMEA,C,C,C,40,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,1,20171007
400000129,3,20170730,3,20170801,K4,2017007,100000005,EMEA,C,C,C,50,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,9,20171007
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,10,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,4,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,20,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,2,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,2,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,40,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,5,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,50,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,3,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,60,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,8,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,70,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,6,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,80,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,8,20171009
400000130,6,20170802,6,20170805,K4,2017008,100000038,EMEA,C,C,C,90,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,8,20171009
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,10,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,9,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,20,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,2,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,30,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,9,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,40,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,6,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,50,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,4,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,60,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,7,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,70,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,5,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,80,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,2,20171010
400000131,10,20170805,10,20170810,K4,2017008,100000001,AMER,C,C,C,90,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,10,20171010
400000132,8,20170808,8,20170809,K4,2017008,100000029,EMEA,C,C,C,10,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,5,20171006
400000132,8,20170808,8,20170809,K4,2017008,100000029,EMEA,C,C,C,20,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,2,20171006
400000133,5,20170811,5,20170815,K4,2017008,100000016,APJ,C,C,C,10,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,2,20171016
400000133,5,20170811,5,20170815,K4,2017008,100000016,APJ,C,C,C,20,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,5,20171016
400000134,5,20170814,5,20170816,K4,2017008,100000024,APJ,C,C,C,10,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,2,20171014
400000134,5,20170814,5,20170816,K4,2017008,100000024,APJ,C,C,C,20,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,4,20171014
400000134,5,20170814,5,20170816,K4,2017008,100000024,APJ,C,C,C,30,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,6,20171014
400000134,5,20170814,5,20170816,K4,2017008,100000024,APJ,C,C,C,40,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,5,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,10,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,9,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,9,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,4,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,40,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,1,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,50,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,7,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,60,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,6,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,70,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,3,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,80,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,3,20171014
400000135,4,20170817,4,20170820,K4,2017008,100000020,APJ,C,C,C,90,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,2,20171014
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,10,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,9,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,20,EB-1134, ,I,,USD,4560,3990,570,EA,2,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,4,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,40,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,3,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,50,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,2,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,60,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,10,20171004
400000136,3,20170820,3,20170823,K4,2017008,100000009,EMEA,C,C,C,70,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,10,20171004
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,10,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,10,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,20,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,4,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,30,CB-1162, ,I,,USD,380,332.5,47.5,EA,1,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,40,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,4,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,50,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,2,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,60,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,10,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,70,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,7,20171016
400000137,2,20170820,2,20170821,K4,2017008,100000007,EMEA,C,C,C,80,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,5,20171016
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,10,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,3,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,20,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,1,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,30,RC-1056, ,I,,USD,2374.05,2077.29375,296.75625,EA,10,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,40,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,10,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,50,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,10,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,60,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,4,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,70,CB-1162, ,I,,USD,380,332.5,47.5,EA,7,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,80,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,7,20171006
400000138,12,20170820,12,20170825,K4,2017008,100000033,AMER,C,C,C,90,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,3,20171006
400000139,6,20170823,6,20170824,K4,2017008,100000014,EMEA,C,C,C,10,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,10,20171013
400000139,6,20170823,6,20170824,K4,2017008,100000014,EMEA,C,C,C,20,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,6,20171013
400000139,6,20170823,6,20170824,K4,2017008,100000014,EMEA,C,C,C,30,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,1,20171013
400000139,6,20170823,6,20170824,K4,2017008,100000014,EMEA,C,C,C,40,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,1,20171013
400000139,6,20170823,6,20170824,K4,2017008,100000014,EMEA,C,C,C,50,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,6,20171013
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,10,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,6,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,20,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,5,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,3,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,40,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,6,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,50,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,5,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,60,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,7,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,70,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,2,20171023
400000140,5,20170823,5,20170828,K4,2017008,100000015,APJ,C,C,C,80,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,7,20171023
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,10,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,6,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,20,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,9,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,30,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,2,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,40,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,2,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,50,RO-1002, ,I,,USD,654.55,572.73125,81.81875,EA,10,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,60,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,6,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,70,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,4,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,80,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,7,20171017
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,90,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,9,20171017
